id,timestamp,beacon_id,est_x,est_y,pi_ids_used,actual_x,actual_y,obs_x,obs_y,kf_x,kf_y,calc_method,user_name,job_title,department,status
354,2025-11-25 01:30:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4733.000,5579.000,"8,3,7",3035.000,6230.000,4837.0,5347.0,4733.0,5579.0,SHAPELY,Dazzy,manager,dev_team,available
353,2025-11-25 01:30:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5135.000,2457.000,"7,1,3",4835.000,3115.000,5313.0,2974.0,5135.0,3586.0,SHAPELY,ゲスト,unknown,other,available
352,2025-11-25 01:30:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4440.000,5347.000,"8,3,7",3035.000,6230.000,4834.0,5296.0,4440.0,5347.0,SHAPELY,Dazzy,manager,dev_team,available
351,2025-11-25 01:30:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,4835.000,3135.000,"7,1,3",4835.000,3115.000,5280.0,2897.0,4983.0,2873.0,SHAPELY,ゲスト,unknown,other,available
350,2025-11-25 01:29:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4441.000,5370.000,"8,3,7",3035.000,6230.000,4835.0,5304.0,4441.0,5370.0,SHAPELY,Dazzy,manager,dev_team,available
349,2025-11-25 01:29:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5157.000,2771.000,"7,3,1",4835.000,3115.000,5316.0,2985.0,5157.0,2771.0,SHAPELY,ゲスト,unknown,other,available
348,2025-11-25 01:29:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4467.000,5753.000,"8,3,7",3035.000,6230.000,4838.0,5427.0,4467.0,5753.0,SHAPELY,Dazzy,manager,dev_team,available
347,2025-11-25 01:29:21,1AFD3201-5C66-4F98-A201-B778A7FF0912,5490.000,2284.000,"7,3,1",4835.000,3115.000,5278.0,2891.0,5490.0,2284.0,SHAPELY,ゲスト,unknown,other,available
346,2025-11-25 01:28:58,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4786.000,5449.000,"8,3,7",3035.000,6230.000,4834.0,5332.0,4786.0,5449.0,SHAPELY,Dazzy,manager,dev_team,available
345,2025-11-25 01:28:51,1AFD3201-5C66-4F98-A201-B778A7FF0912,5321.000,2434.000,"7,3,1",4835.000,3115.000,5293.0,2929.0,5321.0,2434.0,SHAPELY,ゲスト,unknown,other,available
344,2025-11-25 01:28:28,1A7BFF5E-BAE7-462D-978E-574155DF4F85,4348.000,5527.000,"8,3,7",3035.000,6230.000,4835.0,5467.0,4348.0,5527.0,SHAPELY,Dazzy,manager,dev_team,available
